"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","1979","1979","PC","Percentage","0","Units",,,12.0370833333,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","1980","1980","PC","Percentage","0","Units",,,13.2833333333,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","1981","1981","PC","Percentage","0","Units",,,12.8325,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","1982","1982","PC","Percentage","0","Units",,,12.8933333333,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","1983","1983","PC","Percentage","0","Units",,,12.1825,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","1984","1984","PC","Percentage","0","Units",,,12.61,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","1985","1985","PC","Percentage","0","Units",,,17.6575,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","1986","1986","PC","Percentage","0","Units",,,16.4475,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","1987","1987","PC","Percentage","0","Units",,,15.71,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","1988","1988","PC","Percentage","0","Units",,,13.1158333333,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","1989","1989","PC","Percentage","0","Units",,,12.8291666667,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","1990","1990","PC","Percentage","0","Units",,,12.445,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","1991","1991","PC","Percentage","0","Units",,,10.11,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","1992","1992","PC","Percentage","0","Units",,,8.4016666667,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","1993","1993","PC","Percentage","0","Units",,,6.9341666667,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","1994","1994","PC","Percentage","0","Units",,,7.6308333333,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","1995","1995","PC","Percentage","0","Units",,,7.7791666667,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","1996","1996","PC","Percentage","0","Units",,,7.8941666667,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","1997","1997","PC","Percentage","0","Units",,,7.1916666667,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","1998","1998","PC","Percentage","0","Units",,,6.2875,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","1999","1999","PC","Percentage","0","Units",,,6.4125,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","2000","2000","PC","Percentage","0","Units",,,6.8525,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","2001","2001","PC","Percentage","0","Units",,,6.3933333333,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","2002","2002","PC","Percentage","0","Units",,,6.5275,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","2003","2003","PC","Percentage","0","Units",,,5.8666666667,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","2004","2004","PC","Percentage","0","Units",,,6.0658333333,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","2005","2005","PC","Percentage","0","Units",,,5.875,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","2006","2006","PC","Percentage","0","Units",,,5.7808333333,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","2007","2007","PC","Percentage","0","Units",,,6.265,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","2008","2008","PC","Percentage","0","Units",,,6.0808333333,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","2009","2009","PC","Percentage","0","Units",,,5.4566666667,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","2010","2010","PC","Percentage","0","Units",,,5.6033333333,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","2011","2011","PC","Percentage","0","Units",,,4.945,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","2012","2012","PC","Percentage","0","Units",,,3.685,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","2013","2013","PC","Percentage","0","Units",,,4.0933333333,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","2014","2014","PC","Percentage","0","Units",,,4.3041666667,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","2015","2015","PC","Percentage","0","Units",,,3.4233333333,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","2016","2016","PC","Percentage","0","Units",,,2.7616666667,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","2017","2017","PC","Percentage","0","Units",,,2.9908333333,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.7541666667,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.6491666667,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.8908333333,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","2021","2021","PC","Percentage","0","Units",,,1.815,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","2022","2022","PC","Percentage","0","Units",,,3.71,,
"NZL","New Zealand","IRL","Long-term interest rate on government bonds","A","Annual","2023","2023","PC","Percentage","0","Units",,,4.525,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1975","1975","PC","Percentage","0","Units",,,-7.5120908181,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1976","1976","PC","Percentage","0","Units",,,-10.5687660911,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1977","1977","PC","Percentage","0","Units",,,-12.3830400763,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1978","1978","PC","Percentage","0","Units",,,-4.6433467496,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1979","1979","PC","Percentage","0","Units",,,-2.0117283135,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1980","1980","PC","Percentage","0","Units",,,1.7186597585,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1981","1981","PC","Percentage","0","Units",,,3.4124811993,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1982","1982","PC","Percentage","0","Units",,,0.8418969888,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1983","1983","PC","Percentage","0","Units",,,3.9674773605,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1984","1984","PC","Percentage","0","Units",,,5.2828706023,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1985","1985","PC","Percentage","0","Units",,,4.640808532,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1986","1986","PC","Percentage","0","Units",,,-5.9598256098,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1987","1987","PC","Percentage","0","Units",,,-4.6193345145,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1988","1988","PC","Percentage","0","Units",,,-3.9463381139,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1989","1989","PC","Percentage","0","Units",,,-0.0914434087,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1990","1990","PC","Percentage","0","Units",,,2.4565951734,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1991","1991","PC","Percentage","0","Units",,,3.5958019866,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1992","1992","PC","Percentage","0","Units",,,3.4163373687,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1993","1993","PC","Percentage","0","Units",,,2.92085574,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1994","1994","PC","Percentage","0","Units",,,2.9386687888,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1995","1995","PC","Percentage","0","Units",,,3.497833646,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1996","1996","PC","Percentage","0","Units",,,6.729427677,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1997","1997","PC","Percentage","0","Units",,,6.1587257084,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1998","1998","PC","Percentage","0","Units",,,-0.3086371991,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1999","1999","PC","Percentage","0","Units",,,5.4940826696,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2000","2000","PC","Percentage","0","Units",,,14.753623073,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2001","2001","PC","Percentage","0","Units",,,15.8233848258,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2002","2002","PC","Percentage","0","Units",,,12.3206147752,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2003","2003","PC","Percentage","0","Units",,,12.0478410728,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2004","2004","PC","Percentage","0","Units",,,12.3727720385,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2005","2005","PC","Percentage","0","Units",,,16.458097465,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2006","2006","PC","Percentage","0","Units",,,16.3295306265,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2007","2007","PC","Percentage","0","Units",,,12.4182347427,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2008","2008","PC","Percentage","0","Units",,,15.8202379587,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2009","2009","PC","Percentage","0","Units",,,10.7604300795,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2010","2010","PC","Percentage","0","Units",,,11.0292230807,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2011","2011","PC","Percentage","0","Units",,,12.5202896283,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2012","2012","PC","Percentage","0","Units",,,12.4353039571,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2013","2013","PC","Percentage","0","Units",,,10.2307093198,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2014","2014","PC","Percentage","0","Units",,,11.016698219,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2015","2015","PC","Percentage","0","Units",,,7.9978644676,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2016","2016","PC","Percentage","0","Units",,,4.0206600847,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2017","2017","PC","Percentage","0","Units",,,5.4757233001,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2018","2018","PC","Percentage","0","Units",,,7.95300937,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2019","2019","PC","Percentage","0","Units",,,2.8969121231,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.6654646568,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2021","2021","PC","Percentage","0","Units",,,15.313662892,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2022","2022","PC","Percentage","0","Units",,,26.9541922858,,
"NOR","Norway","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2023","2023","PC","Percentage","0","Units",,,26.7899346946,,
"NOR","Norway","NLGQ","General government net lending as a percentage of GDP","A","Annual","1978","1978","PC","Percentage","0","Units",,,1.1833056442,,
"NOR","Norway","NLGQ","General government net lending as a percentage of GDP","A","Annual","1979","1979","PC","Percentage","0","Units",,,2.5819937696,,
"NOR","Norway","NLGQ","General government net lending as a percentage of GDP","A","Annual","1980","1980","PC","Percentage","0","Units",,,6.0777463032,,
"NOR","Norway","NLGQ","General government net lending as a percentage of GDP","A","Annual","1981","1981","PC","Percentage","0","Units",,,5.3890796607,,
